rewire_id,text,tokenized_text,true_label,predicted_label,prediction_probability,token_count,avg_token_length
sexism2022_english-2967,hypergamy knows no bounds and somewhere theres a bluepill simp ready to marry and take care of her despite literally being formerly married to a terrorist,"[""['care'"", ""'despite'"", ""'hypergamy'"", ""'knows'"", ""'literally'"", ""'married'"", ""'marry'"", ""'ready'"", ""'simp'"", ""'terrorist'"", ""'theres']""]",0,1,0.620776609334612,11,8.545454545454545
sexism2022_english-10256,id not mind being raped honestly if shes attractive,"[""['attractive'"", ""'honestly'"", ""'id'"", ""'mind'"", ""'raped'"", ""'shes']""]",0,1,0.5915227945546578,6,7.833333333333333
sexism2022_english-18405,that woman would reject every single person on this sub,"[""['person'"", ""'reject'"", ""'single'"", ""'sub'"", ""'woman']""]",0,1,0.581701671719841,5,7.6
sexism2022_english-12148,nah not really when attractive women shun me for what i can control my incel lite awalt worldview the trauma lives on ftfy,"[""['attractive'"", ""'awalt'"", ""'control'"", ""'incel'"", ""'lite'"", ""'lives'"", ""'nah'"", ""'really'"", ""'trauma'"", ""'women']""]",0,1,0.6571012878669624,10,7.8
sexism2022_english-10562,so stop being sexist towards women dont be that way be better,"[""['better'"", ""'dont'"", ""'sexist'"", ""'stop'"", ""'way'"", ""'women']""]",0,1,0.6942379513181635,6,7.0
sexism2022_english-4633,we dont hate women we hate you fuckstick,"[""['dont'"", ""'hate'"", ""'women']""]",0,1,0.5891922367847889,3,7.0
sexism2022_english-13798,i saw this as well women done want the of beta males to understand this,"[""['beta'"", ""'males'"", ""'saw'"", ""'understand'"", ""'want'"", ""'women']""]",0,1,0.6843695671228103,6,7.5
sexism2022_english-14067,woman here opinion discarded,"[""['opinion'"", ""'woman']""]",1,0,0.4419839657147107,2,9.0
sexism2022_english-570,i hear only jealous women trashing her just sad little people,"[""['hear'"", ""'jealous'"", ""'just'"", ""'little'"", ""'people'"", ""'sad'"", ""'women']""]",0,1,0.5136385070822098,7,7.285714285714286
sexism2022_english-19305,if ya want women to carry tell them to turn on cspan,"[""['carry'"", ""'tell'"", ""'turn'"", ""'want'"", ""'women'"", ""'ya']""]",1,0,0.2426343603400745,6,6.333333333333333
sexism2022_english-16560,if i see anything like that walking into a public ladies restroom and i am in there im not shoot his ass in the penis if he wants to be a female ill make him a female,"[""['ass'"", ""'female'"", ""'ill'"", ""'im'"", ""'ladies'"", ""'like'"", ""'make'"", ""'penis'"", ""'public'"", ""'shoot'"", ""'walking'"", ""'wants']""]",0,1,0.7062161534859773,12,6.833333333333333
sexism2022_english-342,if youre a feminist you hate women then lol,"[""['feminist'"", ""'hate'"", ""'lol'"", ""'women'"", ""'youre']""]",0,1,0.8268334901053022,5,7.4
sexism2022_english-10930,thats why i said some women,"[""['said'"", ""'thats'"", ""'women']""]",0,1,0.668459752960018,3,7.333333333333333
sexism2022_english-11506,i talk to people just fine women at best are okay with me around them if they want you they make it apparent and with a shitty frame height and face like mine there is no chance,"[""['apparent'"", ""'best'"", ""'chance'"", ""'face'"", ""'fine'"", ""'frame'"", ""'height'"", ""'just'"", ""'like'"", ""'make'"", ""'okay'"", ""'people'"", ""'shitty'"", ""'talk'"", ""'want'"", ""'women']""]",0,1,0.5208711193446617,16,7.0
sexism2022_english-7803,step on her head and shoot her that is the only way to rid society of these creeps,"[""['head'"", ""'rid'"", ""'shoot'"", ""'society'"", ""'step'"", ""'way']""]",1,0,0.4209756912109097,6,6.666666666666667
sexism2022_english-6539,i do not oppress women i have many close female friends and peers that i treat as equals,"[""['close'"", ""'equals'"", ""'female'"", ""'friends'"", ""'oppress'"", ""'treat'"", ""'women']""]",0,1,0.6731452637211334,7,8.142857142857142
sexism2022_english-1287,love the women of the right,"[""['love'"", ""'right'"", ""'women']""]",0,1,0.7370133539416424,3,7.333333333333333
sexism2022_english-8197,you know maybe being an unattractive virgin in the west these days isnt so bad the women are awful and the law encouragesrewards it,"[""['awful'"", ""'bad'"", ""'days'"", ""'isnt'"", ""'know'"", ""'law'"", ""'maybe'"", ""'unattractive'"", ""'virgin'"", ""'west'"", ""'women']""]",1,0,0.4698530701440143,11,7.181818181818182
sexism2022_english-9190,i wholeheartedly believe that we all should be using the phrase my body my choice in conversations with females lol,"[""['believe'"", ""'body'"", ""'choice'"", ""'conversations'"", ""'females'"", ""'lol'"", ""'using']""]",0,1,0.5512162581753961,7,8.714285714285714
sexism2022_english-8983,its easy to claim mgtow when youre decently attractive and girls give you shityou guys still have relationship potential not so much when your money is the only thing attractive about you for kat that is more than likely a painful truth,"[""['attractive'"", ""'claim'"", ""'easy'"", ""'girls'"", ""'guys'"", ""'likely'"", ""'mgtow'"", ""'money'"", ""'painful'"", ""'potential'"", ""'relationship'"", ""'thing'"", ""'truth'"", ""'youre']""]",0,1,0.6241268392454,14,8.357142857142858
sexism2022_english-15689,import the third world and become the third world you wont see feminists protesting about this url,"[""['feminists'"", ""'import'"", ""'url'"", ""'wont'"", ""'world']""]",0,1,0.508183766754527,5,7.8
sexism2022_english-17080,i still have a batch of benzos would you advice them to get to sleep i cant stop thinking about my onetis and all women on tinder reject me,"[""['advice'"", ""'reject'"", ""'sleep'"", ""'stop'"", ""'thinking'"", ""'tinder'"", ""'women']""]",0,1,0.6350854371639638,7,8.0
sexism2022_english-15899,i was waiting in the er for hours no drugs with kidney stone pain not knowing what the pain was i dont give a crap how much women think giving birth is painful,"[""['birth'"", ""'crap'"", ""'dont'"", ""'drugs'"", ""'er'"", ""'giving'"", ""'hours'"", ""'knowing'"", ""'pain'"", ""'painful'"", ""'stone'"", ""'think'"", ""'waiting'"", ""'women']""]",1,0,0.4181738619958662,14,7.214285714285714
sexism2022_english-13881,weezel pansys that cant fight a man hit women,"[""['fight'"", ""'hit'"", ""'man'"", ""'women']""]",0,1,0.8775409318598738,4,6.5
sexism2022_english-14615,user no problem i will just meditate on mind bleach just the idea of the woman in a pantsuit is enough to give me the willies but naked with carlos danger,"[""['bleach'"", ""'danger'"", ""'idea'"", ""'just'"", ""'mind'"", ""'naked'"", ""'problem'"", ""'user'"", ""'woman']""]",0,1,0.7164751426591115,9,7.222222222222222
sexism2022_english-14238,uh thats a woman,"[""['thats'"", ""'uh'"", ""'woman']""]",0,1,0.552608881362428,3,6.666666666666667
sexism2022_english-4575,i dont like malaysian girls,"[""['dont'"", ""'girls'"", ""'like']""]",1,0,0.4626203712664454,3,7.0
sexism2022_english-9046,i want to play rugby against girls,"[""['girls'"", ""'play'"", ""'want']""]",0,1,0.5210822167912463,3,7.0
sexism2022_english-6980,yeah mate in my years working in it i have learned almost all the older ladies that work in this line have an agenda of their own and they seem to targetbully the weakest person in this office just to feel better about themself,"[""['agenda'"", ""'better'"", ""'feel'"", ""'just'"", ""'ladies'"", ""'learned'"", ""'line'"", ""'mate'"", ""'office'"", ""'older'"", ""'person'"", ""'work'"", ""'working'"", ""'yeah'"", ""'years']""]",1,0,0.3495703214327983,15,7.333333333333333
sexism2022_english-14758,hit her with a club on the back of the head and carry her back to your cave oonga boonga style,"[""['carry'"", ""'club'"", ""'head'"", ""'hit'"", ""'style']""]",1,0,0.2220515751166875,5,6.6
sexism2022_english-427,jap girls will fuck plenty of white guys all of them are high estrogen and need big cocks they hate the feminine rice,"[""['big'"", ""'feminine'"", ""'fuck'"", ""'girls'"", ""'guys'"", ""'hate'"", ""'high'"", ""'need'"", ""'plenty'"", ""'white']""]",1,0,0.3567229814829505,10,6.9
sexism2022_english-1924,i want all women who deserve respect to get respect the rest can piss off,"[""['deserve'"", ""'piss'"", ""'respect'"", ""'rest'"", ""'want'"", ""'women']""]",0,1,0.7222138887975043,6,7.5
sexism2022_english-18378,ive seen women in their s hotter than her,"[""['hotter'"", ""'ive'"", ""'seen'"", ""'women']""]",0,1,0.6364617570026254,4,7.0
sexism2022_english-10990,dude it took me minutes to figure out these were before and after pics at first i didnt believe that most women hit the wall hard at this was a really fucking mind opener,"[""['believe'"", ""'didnt'"", ""'dude'"", ""'figure'"", ""'fucking'"", ""'hard'"", ""'hit'"", ""'mind'"", ""'minutes'"", ""'pics'"", ""'really'"", ""'took'"", ""'wall'"", ""'women']""]",1,0,0.4969843815137001,14,7.142857142857143
sexism2022_english-11626,perhaps a page should be taken out of the klintonobamaha playbook and punch back twice as hard destroy her privacy completely,"[""['completely'"", ""'destroy'"", ""'hard'"", ""'page'"", ""'privacy'"", ""'punch'"", ""'taken'"", ""'twice']""]",1,0,0.4046884083639798,8,8.125
sexism2022_english-13369,eeeewwwww so basically only a fucking filthy kike is able to fuck that buttugly cunt ok got it paper bag paper bag bet she has puppies because he only nails her doggy stylewith a bag on her head,"[""['able'"", ""'bag'"", ""'basically'"", ""'bet'"", ""'cunt'"", ""'filthy'"", ""'fuck'"", ""'fucking'"", ""'got'"", ""'head'"", ""'kike'"", ""'nails'"", ""'ok'"", ""'paper']""]",1,0,0.4589004932487445,14,6.642857142857143
sexism2022_english-18940,is there a such thing as female nature and male nature or is gender purely socialization and not stemming from biology,"[""['biology'"", ""'female'"", ""'gender'"", ""'male'"", ""'nature'"", ""'thing']""]",0,1,0.7694029771245863,6,8.0
sexism2022_english-16255,womyn are always on the market or to put it in another way shes not yours its just your turn,"[""['just'"", ""'market'"", ""'shes'"", ""'turn'"", ""'way'"", ""'womyn']""]",1,0,0.4592241106539823,6,6.666666666666667
sexism2022_english-638,shes such a perfect fucking fuckdoll i will forever be jealous til i fucking die,"[""['die'"", ""'forever'"", ""'fucking'"", ""'jealous'"", ""'perfect'"", ""'shes'"", ""'til']""]",1,0,0.4718804220493281,7,7.714285714285714
sexism2022_english-1064,the odds are not in my favor so i wont take the risk thats if a female is in the equation,"[""['favor'"", ""'female'"", ""'odds'"", ""'risk'"", ""'thats'"", ""'wont']""]",0,1,0.7165154505066501,6,7.0
sexism2022_english-14031,user ill throw her a bone she looked pretty good until better than most women can say,"[""['better'"", ""'bone'"", ""'good'"", ""'ill'"", ""'looked'"", ""'pretty'"", ""'say'"", ""'throw'"", ""'user'"", ""'women']""]",1,0,0.3268398809233249,10,6.8
sexism2022_english-8398,in ls dressed up as anne and let me beat her with a der spiegel newspaper while spraying her with lysol i would pay good money for that,"[""['beat'"", ""'dressed'"", ""'good'"", ""'let'"", ""'money'"", ""'pay']""]",1,0,0.4929613129107086,6,6.666666666666667
sexism2022_english-17536,you stupid asshole dacawall would you rather seal the leak honor a good faith deal and kick out every illegal that didnt step forward or keep forever arguing for of your demands as the borders stay open you stupid asshole maga,"[""['arguing'"", ""'asshole'"", ""'deal'"", ""'demands'"", ""'didnt'"", ""'faith'"", ""'forever'"", ""'forward'"", ""'good'"", ""'honor'"", ""'illegal'"", ""'kick'"", ""'maga'"", ""'open'"", ""'stay'"", ""'step'"", ""'stupid']""]",0,1,0.5926364010801426,17,7.470588235294118
sexism2022_english-1557,goddam that stormer article on women shutting the f up is going to hit comments before midnight,"[""['article'"", ""'comments'"", ""'going'"", ""'hit'"", ""'women']""]",0,1,0.5875928989802972,5,8.0
sexism2022_english-4513,out of my experience nothing she was cheating in the past and she didnt want to cheat on me,"[""['cheat'"", ""'cheating'"", ""'didnt'"", ""'experience'"", ""'past'"", ""'want']""]",0,1,0.5187180881068257,6,8.333333333333334
sexism2022_english-13299,incels chad can say everything he wants he can literally abuse women and they will still suck his dick also incels chad lies in fear of not getting laid,"[""['abuse'"", ""'chad'"", ""'dick'"", ""'fear'"", ""'getting'"", ""'incels'"", ""'laid'"", ""'lies'"", ""'literally'"", ""'say'"", ""'suck'"", ""'wants'"", ""'women']""]",0,1,0.5111281005808362,13,7.076923076923077
sexism2022_english-18361,i saw this and had to laugh i had a male dane and female chihuahua they were best friends he would sit down and she would sit in front of him between his legs what a pair,"[""['best'"", ""'female'"", ""'friends'"", ""'laugh'"", ""'legs'"", ""'male'"", ""'pair'"", ""'saw'"", ""'sit']""]",0,1,0.6300769936620765,9,6.666666666666667
sexism2022_english-562,the left use islam as a stick to beat the far right ignoring the fact that both ideologies subjugate women so be it,"[""['beat'"", ""'fact'"", ""'far'"", ""'ignoring'"", ""'islam'"", ""'left'"", ""'right'"", ""'stick'"", ""'use'"", ""'women']""]",0,1,0.5528001523262916,10,6.8
sexism2022_english-10341,im not repeating ityou smelly jew hating nazi cuntguesswhats going to happen to you now you filthy cunt time to mute another fake jew hating nazi,"[""['cunt'"", ""'fake'"", ""'filthy'"", ""'going'"", ""'happen'"", ""'hating'"", ""'im'"", ""'jew'"", ""'mute'"", ""'nazi'"", ""'time']""]",1,0,0.385035986295356,11,6.545454545454546
sexism2022_english-16292,its true never let a woman rule over you i despise religion but love the lord but sometimes religion does have good ideas,"[""['despise'"", ""'does'"", ""'good'"", ""'ideas'"", ""'let'"", ""'lord'"", ""'love'"", ""'religion'"", ""'rule'"", ""'true'"", ""'woman']""]",1,0,0.2771533369644094,11,6.909090909090909
sexism2022_english-2285,post locked because its being infested by incel manchildren from rmgtow sure bud well see whos gonna be laughing after years when you get divorce raped,"[""['bud'"", ""'divorce'"", ""'gonna'"", ""'incel'"", ""'infested'"", ""'laughing'"", ""'locked'"", ""'post'"", ""'raped'"", ""'rmgtow'"", ""'sure'"", ""'whos'"", ""'years']""]",1,0,0.4528013147565127,13,7.538461538461538
sexism2022_english-14261,thats cool buffalo women are the best,"[""['best'"", ""'cool'"", ""'thats'"", ""'women']""]",0,1,0.7307969989095953,4,7.0
sexism2022_english-19872,yes when you can see a sexy woman and admire what went into making her sexy and then just walk away and never think of her again because it isnt worth anything more than a passing look,"[""['away'"", ""'isnt'"", ""'just'"", ""'look'"", ""'making'"", ""'sexy'"", ""'think'"", ""'walk'"", ""'went'"", ""'woman'"", ""'worth'"", ""'yes']""]",0,1,0.550370286826431,12,6.5
sexism2022_english-843,you just rotate your hips and put your body weight onto her is that how regular people have sex any woman here who can say something about that,"[""['body'"", ""'hips'"", ""'just'"", ""'people'"", ""'regular'"", ""'say'"", ""'sex'"", ""'weight'"", ""'woman']""]",0,1,0.5484041200761458,9,6.888888888888889
sexism2022_english-1433,i wish men would stop asking girls out altogether just so they can get an appreciation of their privilege unfortunately most men value banging a girl over their own dignity,"[""['asking'"", ""'banging'"", ""'dignity'"", ""'girl'"", ""'girls'"", ""'just'"", ""'men'"", ""'privilege'"", ""'stop'"", ""'unfortunately'"", ""'value'"", ""'wish']""]",0,1,0.5723372369312425,12,8.083333333333334
